X,Y,osm_id,name,place type,category,text_des
31.3576391,30.0553351,5134666532,مركز طبي الحى الثامن,hospital,Health,"تقع مركز طبي الحى الثامن في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.7912362,31.4416328,5136697221,مدرسة احمد عبد القادر للتعليم الاساسي,school,Education,"تقع مدرسة احمد عبد القادر للتعليم الاساسي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.264262,29.967548,5140221524,مستشفى الريان,hospital,Health,"تقع مستشفى الريان في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.55318,31.0358615,5144015721,د محمد عبدالهادي,clinic,Health,"تقع د محمد عبدالهادي في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
33.8246187,27.2579863,5157320324,New son bijou divers,school,Education,"تقع New son bijou divers في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9951977,31.2630983,5170748421,مستشفى المدينة المنورة,hospital,Health,"تقع مستشفى المدينة المنورة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9912443,31.2607607,5170785121,وحدة صحة الاسرة بسيدي بشر بحري - منطقة المنتزه الطبية,clinic,Health,"تقع وحدة صحة الاسرة بسيدي بشر بحري - منطقة المنتزه الطبية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.2154842,30.0657467,5186532750,Mahmoud Eye Surgery Centre,hospital,Health,"تقع Mahmoud Eye Surgery Centre في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.215934,30.043792,5197081721,اكادمية ناصر,school,Education,"تقع اكادمية ناصر في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9041544,31.2017726,5200295222,ASM E.2,hospital,Health,"تقع ASM E.2 في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.453032,30.0643409,5207364215,اسماء بنت ابى بكر,school,Education,"تقع اسماء بنت ابى بكر في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.7426657,31.0024157,5208258347,مدرسة الصفوة,school,Education,"تقع مدرسة الصفوة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.882505,31.1739916,5209317741,مدرسة للقبارى الاعدادية بنات,school,Education,"تقع مدرسة للقبارى الاعدادية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.9234452,26.2857256,5226729421,قرية كوم معين,school,Education,"تقع قرية كوم معين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.6223525,31.1627751,5235463821,حاتم موسى الإعدادية المشتركة,school,Education,"تقع حاتم موسى الإعدادية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2791158,30.0677761,5236030024,المأمون الثانوية الفندقيه,school,Education,"تقع المأمون الثانوية الفندقيه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9453354,31.2142751,5237673858,دكتور ياسر يحيي,clinic,Health,"تقع دكتور ياسر يحيي في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.5678436,30.1330299,5249629043,NIS Al-Shorouk School,school,Education,"تقع NIS Al-Shorouk School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.5674658,30.1380597,5249634787,NIS Al-Shorouk School,school,Education,"تقع NIS Al-Shorouk School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.9492154,29.9605467,5250347121,مدرسة الحي الثاني الإسباني,school,Education,"تقع مدرسة الحي الثاني الإسباني في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.9221422,26.2847757,5264063822,كوم معين,school,Education,"تقع كوم معين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
33.8413404,27.2300378,5280869323,وحده الميناء,hospital,Health,"تقع وحده الميناء في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.088949,29.955946,5292044311,Heart Center,clinic,Health,"تقع Heart Center في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.0892029,29.9571467,5292045044,Bio Lab,clinic,Health,"تقع Bio Lab في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.0894738,29.9592393,5292045097,Tabarak,clinic,Health,"تقع Tabarak في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3492447,30.1139539,5314820040,المستشفى الوطنى للعيون,clinic,Health,"تقع المستشفى الوطنى للعيون في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3198716,30.0927628,5314820042,مجمع اطباء بطرس غالى,clinic,Health,"تقع مجمع اطباء بطرس غالى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3346683,30.10947,5314820045,عيادة هليوبوليس للعيون,clinic,Health,"تقع عيادة هليوبوليس للعيون في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3227981,30.0985908,5314820046,عيادات ايجيبت ميديكال التخصصية,clinic,Health,"تقع عيادات ايجيبت ميديكال التخصصية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3281267,30.0966748,5314820047,مجمع جمال الدين الافغاني,clinic,Health,"تقع مجمع جمال الدين الافغاني في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3443183,30.1104717,5314820371,عيادة دكتور محمد مغازى,clinic,Health,"تقع عيادة دكتور محمد مغازى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.33279,30.1057899,5314820374,مجمع اطباء 2,clinic,Health,"تقع مجمع اطباء 2 في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3309778,30.0850693,5314820424,المشرق للعيون,hospital,Health,"تقع المشرق للعيون في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3266103,30.1026758,5314820724,مركز الدكتور محمد حامد للعيون,hospital,Health,"تقع مركز الدكتور محمد حامد للعيون في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.955702,31.1484562,5315862132,الوحدة الصحية أبيس 7,hospital,Health,"تقع الوحدة الصحية أبيس 7 في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.345959,29.9825257,5350940121,مستشفى البنك الاهلي,hospital,Health,"تقع مستشفى البنك الاهلي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
32.276547,30.5934122,5352968521,عيادة دكتور محمد ثروت طه,clinic,Health,"تقع عيادة دكتور محمد ثروت طه في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.501931,30.0815455,5359156224,family park,clinic,Health,"تقع family park في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9980108,31.2412802,5375598928,عيادات زهراء السيوف التخصصية,clinic,Health,"تقع عيادات زهراء السيوف التخصصية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9999766,31.2419168,5375599822,عيادات السلامة التخصصية,clinic,Health,"تقع عيادات السلامة التخصصية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
30.6433074,31.1768261,5375705623,مدرسة العتيقي,school,Education,"تقع مدرسة العتيقي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.6420497,31.175806,5378454524,مدرسة العتيقي,school,Education,"تقع مدرسة العتيقي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3372636,30.0790385,5383243322,الجولف ميموريال,clinic,Health,"تقع الجولف ميموريال في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.6579092,30.149718,5417944724,مركز 73 متر,hospital,Health,"تقع مركز 73 متر في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.8465838,26.3671473,5420105570,مدرسه خالد بن الوليد,school,Education,"تقع مدرسه خالد بن الوليد في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.846848,26.3669943,5420112979,وحده صحه بندار الشرقيه,hospital,Health,"تقع وحده صحه بندار الشرقيه في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.8430908,26.3669277,5420185032,مدرسه بندار الغربيه الاعداديه المشتركه,school,Education,"تقع مدرسه بندار الغربيه الاعداديه المشتركه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4018046,26.936833,5427951424,مدرسة أولاد الياس الثانوية المشتركة,school,Education,"تقع مدرسة أولاد الياس الثانوية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4059028,26.937701,5427951531,الأزهر,school,Education,"تقع الأزهر في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4070781,26.9340065,5427951625,مدرسة عمر بن الخطاب الثانوية التجارية,school,Education,"تقع مدرسة عمر بن الخطاب الثانوية التجارية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4028059,26.9371692,5427951721,مدرسة اولاد الياس الإعدادية الحديثة,school,Education,"تقع مدرسة اولاد الياس الإعدادية الحديثة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2513977,30.0232965,5475557322,مغربي للعيون,hospital,Health,"تقع مغربي للعيون في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1530491,30.0050618,5483532228,الطائف,school,Education,"تقع الطائف في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.011445,30.0335965,5503724260,GERMAN VETERINARY HOSPITAL EGYPT,hospital,Health,"تقع GERMAN VETERINARY HOSPITAL EGYPT في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2261714,30.0242377,5518514125,مركز دكتورة منى العقاد,clinic,Health,"تقع مركز دكتورة منى العقاد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.1815206,27.1926355,5519176581,Nasser High school,school,Education,"تقع Nasser High school في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2803752,30.0663395,5535757821,DFC مركز القدم السكري,clinic,Health,"تقع DFC مركز القدم السكري في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.1752859,29.9636401,5539553721,مدرسة الحياه,school,Education,"تقع مدرسة الحياه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.8357253,31.5159327,5551667834,Ras El Bar Hospital,hospital,Health,"تقع Ras El Bar Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.8311299,31.5042862,5551676105,El Gerby Preparotry,school,Education,"تقع El Gerby Preparotry في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.831368,31.5038881,5551676106,Marine School for Boys,school,Education,"تقع Marine School for Boys في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.8305134,31.5041031,5551676107,Primary School,school,Education,"تقع Primary School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.8265419,31.5007282,5551680466,مستشفي الدلتا,hospital,Health,"تقع مستشفي الدلتا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.5719934,30.4221577,5572455024,مستشفى الغندور بلبيس,hospital,Health,"تقع مستشفى الغندور بلبيس في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.39453,31.0457302,5587465366,Tabarak Hospital,hospital,Health,"تقع Tabarak Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3882233,31.0476295,5587465640,X-Ray,clinic,Health,"تقع X-Ray في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3079294,30.0905778,5628663421,برج الأطباء,hospital,Health,"تقع برج الأطباء في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3111826,30.0920312,5628663422,مدرسة الطبري اعدادي بنين روكسي,school,Education,"تقع مدرسة الطبري اعدادي بنين روكسي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3109352,30.0919228,5628663423,مدرسة الطبري الثانوية بنين روكسي,school,Education,"تقع مدرسة الطبري الثانوية بنين روكسي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3102053,30.0903584,5628663428,مدرسة خليفة المؤمون الابتدائي,school,Education,"تقع مدرسة خليفة المؤمون الابتدائي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9312484,31.2100021,5633894821,عيادة د سامح فتحي,clinic,Health,"تقع عيادة د سامح فتحي في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.4632664,30.2311459,5637102822,مدرسة الجولف,school,Education,"تقع مدرسة الجولف في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3283729,30.0909668,5643087934,NEUROMED - Centre de neurochirurgie intégré,clinic,Health,"تقع NEUROMED - Centre de neurochirurgie intégré في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.822604,31.4071405,5734327542,مركز كيوان للعلاج الطبيعي والتخسيس,hospital,Health,"تقع مركز كيوان للعلاج الطبيعي والتخسيس في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.0008777,30.0302505,5769888882,Seniors Dental Clinic,hospital,Health,"تقع Seniors Dental Clinic في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.2668872,30.6414801,5776366012,مستشفي مسجد وصبف,hospital,Health,"تقع مستشفي مسجد وصبف في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.4181409,30.0147462,5817986010,مستشفى,hospital,Health,"تقع مستشفى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3629945,30.05288,5859605285,منارة هليوبوليس المتكاملة للغات,school,Education,"تقع منارة هليوبوليس المتكاملة للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9933271,31.2397069,5867328034,الجمعية الشرعية,hospital,Health,"تقع الجمعية الشرعية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3783093,31.0427801,5900240797,التأمين الصحي,hospital,Health,"تقع التأمين الصحي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3687761,30.0585002,5927199777,مدرسة الراية,school,Education,"تقع مدرسة الراية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3107816,30.3119824,5938245285,منزل الدكتور احمد اسماعيل غنية,clinic,Health,"تقع منزل الدكتور احمد اسماعيل غنية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.8937999,31.1967645,5948072588,عيادة المنشية للتأمين على الطلاب والمواليد - منطقة وسط الطبية,clinic,Health,"تقع عيادة المنشية للتأمين على الطلاب والمواليد - منطقة وسط الطبية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9639451,31.2343075,5948124620,مستشفى الفتح,hospital,Health,"تقع مستشفى الفتح في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9626566,31.2345278,5948127094,مستشفى البترول,hospital,Health,"تقع مستشفى البترول في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.6920654,31.440234,5984828885,المستشفى العسكرى دمياط الجديده,hospital,Health,"تقع المستشفى العسكرى دمياط الجديده في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.4320663,30.4656906,5995095777,مدرسة السرايا الاعدادية,school,Education,"تقع مدرسة السرايا الاعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4304504,30.4654772,5995095970,مدرسة السرايا الابتدائية,school,Education,"تقع مدرسة السرايا الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3605971,29.8373274,6051527410,مدرسة على مبارك للتعليم الاساسى,school,Education,"تقع مدرسة على مبارك للتعليم الاساسى في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9850196,31.2553539,6080046486,مستشفى البدراوي ٢,hospital,Health,"تقع مستشفى البدراوي ٢ في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9661419,31.2446944,6082411794,صحة فلمنج,clinic,Health,"تقع صحة فلمنج في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9356486,31.2205607,6090044297,مدرسة سيدي جابر الإبتدائية الرسمية,school,Education,"تقع مدرسة سيدي جابر الإبتدائية الرسمية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2772995,29.9876238,6092176485,مستشفى جراحات اليوم الواحد بالمعادي الجديدة,hospital,Health,"تقع مستشفى جراحات اليوم الواحد بالمعادي الجديدة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9821849,31.2439359,6093260385,مستشفى فكتوريا,hospital,Health,"تقع مستشفى فكتوريا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.983127,31.2442821,6093260486,مستوصف لواء الإسلام,clinic,Health,"تقع مستوصف لواء الإسلام في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9867739,31.2442273,6093262085,مستشفى لواء الإسلام,hospital,Health,"تقع مستشفى لواء الإسلام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9199829,31.2028128,6110860686,مستشفى طلبة جامعة الإسكندرية,hospital,Health,"تقع مستشفى طلبة جامعة الإسكندرية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
30.0006714,31.2398262,6113237387,مركز عناية الطبي,clinic,Health,"تقع مركز عناية الطبي في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
30.0016332,31.2389199,6113237388,عيادات الأندلس الحديثة التخصصية,clinic,Health,"تقع عيادات الأندلس الحديثة التخصصية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9414862,31.219401,6115961588,مستشفى سيدي جابر التخصصي,hospital,Health,"تقع مستشفى سيدي جابر التخصصي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
30.0030899,31.2416301,6115990885,عيادات الحسن التخصصية,clinic,Health,"تقع عيادات الحسن التخصصية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.984435,31.2508335,6121714890,وحدة صحة الأسرة - دربالة,clinic,Health,"تقع وحدة صحة الأسرة - دربالة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9029881,31.1911004,6149871174,Ahmed Maher Hospital,hospital,Health,"تقع Ahmed Maher Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
34.4369781,28.0236753,6157536564,Integrated Clinic,clinic,Health,"تقع Integrated Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9946057,31.2401139,6172684089,مدرسة معالي الشوادفي,school,Education,"تقع مدرسة معالي الشوادفي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.3779264,30.1033833,6176570230,American Hospotal,hospital,Health,"تقع American Hospotal في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.1948446,30.0912533,6178083885,مدرسة الرضا الخاصه,school,Education,"تقع مدرسة الرضا الخاصه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4658197,30.2349983,6178083887,معاذ ابن جبل,school,Education,"تقع معاذ ابن جبل في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.6407377,25.6903634,6183011185,د/ نوبي ابوزيد جيلاني,clinic,Health,"تقع د/ نوبي ابوزيد جيلاني في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.7004518,30.1625768,6255492285,الياسمين,school,Education,"تقع الياسمين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9965397,31.2383454,6258053385,مدرسة د. عبد القادر أبو عقادة - الرسمية - لغات,school,Education,"تقع مدرسة د. عبد القادر أبو عقادة - الرسمية - لغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4153594,30.0060214,6315499285,أخناتون المصرية للغات,school,Education,"تقع أخناتون المصرية للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9993576,31.239903,6318358185,عيادات فور كيدز لطب الأطفال,clinic,Health,"تقع عيادات فور كيدز لطب الأطفال في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3042252,30.0952401,6341456685,دكتور محمود ناجي استشاري جراحة العظام و المفاصل,clinic,Health,"تقع دكتور محمود ناجي استشاري جراحة العظام و المفاصل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3015455,30.0878755,6341456985,دكتور محمود ناجي استشاري جراحة العظام و المفاصل,clinic,Health,"تقع دكتور محمود ناجي استشاري جراحة العظام و المفاصل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.2278942,29.8945334,6346041885,مركز ابن هارون الذهبي لعلوم القرآن الكريم,school,Education,"تقع مركز ابن هارون الذهبي لعلوم القرآن الكريم في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
30.0031379,31.2369221,6354466086,معهد الإمام الحسين,school,Education,"تقع معهد الإمام الحسين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2170023,30.0421128,6364912887,مستشفى ستار,clinic,Health,"تقع مستشفى ستار في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9703691,31.2320812,6371119888,الهلال الأحمر المصري - فرع الإسكندرية - باكوس,hospital,Health,"تقع الهلال الأحمر المصري - فرع الإسكندرية - باكوس في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
30.7545085,28.1011077,6371769385,مستشفي بالمنيا,hospital,Health,"تقع مستشفي بالمنيا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9736309,31.2478922,6372854086,مستشفى لوران,hospital,Health,"تقع مستشفى لوران في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.6920749,30.7832821,6373599159,عيادة,clinic,Health,"تقع عيادة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.6875548,30.781246,6373641081,الوحدة الصحية,hospital,Health,"تقع الوحدة الصحية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.691913,30.7822003,6375972155,عيادة نساء وتوليد,clinic,Health,"تقع عيادة نساء وتوليد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
30.5073023,30.3686645,6376942056,Dr.Mohamed Mehanna Dental clinic/د.محمد مهنا,clinic,Health,"تقع Dr.Mohamed Mehanna Dental clinic/د.محمد مهنا في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.3987904,29.9774213,6398051087,القطاميه الابتدائيه المشتركه,school,Education,"تقع القطاميه الابتدائيه المشتركه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
32.5540586,25.3024614,6411889485,مستشفى إسنا,hospital,Health,"تقع مستشفى إسنا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.4915706,30.7417361,6419407697,مدرسة علي قطيم الاعدادية,school,Education,"تقع مدرسة علي قطيم الاعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.943616,31.2133741,6419509386,مدارس جمعية سيدي جابر للغات - بنين,school,Education,"تقع مدارس جمعية سيدي جابر للغات - بنين في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.4228833,29.9903099,6438108169,Jamalek Skin Center Arabella west,clinic,Health,"تقع Jamalek Skin Center Arabella west في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.4913922,30.7419939,6442952600,مدرسة علي قطيم الاعدادية,school,Education,"تقع مدرسة علي قطيم الاعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
29.9348175,31.2083152,6443281834,مستشفى سموحة الدولي,hospital,Health,"تقع مستشفى سموحة الدولي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9382112,31.2070386,6443286997,مركز صحة الأسرة بسموحة,clinic,Health,"تقع مركز صحة الأسرة بسموحة في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.2040933,30.0605475,6455945788,مركز سفنكس,clinic,Health,"تقع مركز سفنكس في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9251413,31.2159038,6464341985,مدرسة الشهيد عباس الأعصر الإبتدائية,school,Education,"تقع مدرسة الشهيد عباس الأعصر الإبتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2731182,30.0874718,6500318660,One Day Surgeries Hospital,hospital,Health,"تقع One Day Surgeries Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
29.9753775,31.251513,6509448487,مستشفى الإقبال,hospital,Health,"تقع مستشفى الإقبال في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3286219,30.0508411,6548637385,مركز نيروكير,clinic,Health,"تقع مركز نيروكير في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
32.9038663,24.086528,6553559444,عاطف الحداد,clinic,Health,"تقع عاطف الحداد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9125867,31.1952169,6572089485,مستشفى زمزم,hospital,Health,"تقع مستشفى زمزم في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3418608,30.0891875,6575069741,Touches Clinic,clinic,Health,"تقع Touches Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
29.9326961,31.2197891,6585383385,د. محمد شفيق شاهين,clinic,Health,"تقع د. محمد شفيق شاهين في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap."
31.2490967,30.0947545,6586989894,مستشفى البتول,hospital,Health,"تقع مستشفى البتول في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3069372,30.0994343,6594370445,مدرسة سراى القبة الاعدادية بنات,school,Education,"تقع مدرسة سراى القبة الاعدادية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
31.2817941,29.9734067,6595817693,El Nakhel Hospital,hospital,Health,"تقع El Nakhel Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap."
31.3118454,29.9825818,6600552477,The Egyptian international school - El Marag,school,Education,"تقع The Egyptian international school - El Marag في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap."
